Customer Postal Code;Customer Key;Customer ID;Customer Name;Customer Segment;Customer City;State Key;Customer State;Customer Region
60653;358;AT-10735;Annie Thurman;Consumer;Chicago;12;Illinois;Central
95207;359;AT-10735;Annie Thurman;Consumer;Stockton;4;California;West
37211;360;AT-10735;Annie Thurman;Consumer;Nashville;41;Tennessee;South
10009;361;AT-10735;Annie Thurman;Consumer;New York City;31;New York;East
7960;362;AT-10735;Annie Thurman;Consumer;Morristown;29;New Jersey;East
10024;363;AT-10735;Annie Thurman;Consumer;New York City;31;New York;East
6010;364;AT-10735;Annie Thurman;Consumer;Bristol;6;Connecticut;East
90049;365;AT-10735;Annie Thurman;Consumer;Los Angeles;4;California;West
77041;366;AT-10735;Annie Thurman;Consumer;Houston;42;Texas;Central
75002;367;AW-10840;Anthony Witt;Consumer;Allen;42;Texas;Central
19140;368;AW-10840;Anthony Witt;Consumer;Philadelphia;37;Pennsylvania;East
87401;369;AW-10840;Anthony Witt;Consumer;Farmington;30;New Mexico;West
93309;370;AW-10840;Anthony Witt;Consumer;Bakersfield;4;California;West
60505;371;AW-10930;Arthur Wiediger;Home Office;Aurora;12;Illinois;Central
73120;372;AW-10930;Arthur Wiediger;Home Office;Oklahoma City;35;Oklahoma;Central
94110;373;AW-10930;Arthur Wiediger;Home Office;San Francisco;4;California;West
19143;374;AW-10930;Arthur Wiediger;Home Office;Philadelphia;37;Pennsylvania;East
59601;375;AW-10930;Arthur Wiediger;Home Office;Helena;25;Montana;West
77070;376;AW-10930;Arthur Wiediger;Home Office;Houston;42;Texas;Central
55407;377;AW-10930;Arthur Wiediger;Home Office;Minneapolis;22;Minnesota;Central
92054;378;AY-10555;Andy Yotov;Corporate;Oceanside;4;California;West
90049;379;AY-10555;Andy Yotov;Corporate;Los Angeles;4;California;West
19140;380;AY-10555;Andy Yotov;Corporate;Philadelphia;37;Pennsylvania;East
94110;381;AY-10555;Andy Yotov;Corporate;San Francisco;4;California;West
10009;382;AZ-10750;Annie Zypern;Consumer;New York City;31;New York;East
75217;383;AZ-10750;Annie Zypern;Consumer;Dallas;42;Texas;Central
10024;384;AZ-10750;Annie Zypern;Consumer;New York City;31;New York;East
90008;385;AZ-10750;Annie Zypern;Consumer;Los Angeles;4;California;West
92037;386;AZ-10750;Annie Zypern;Consumer;San Diego;4;California;West
60090;387;AZ-10750;Annie Zypern;Consumer;Wheeling;12;Illinois;Central
90301;388;BB-10990;Barry Blumstein;Corporate;Inglewood;4;California;West
85635;389;BB-10990;Barry Blumstein;Corporate;Sierra Vista;2;Arizona;West
43615;390;BB-10990;Barry Blumstein;Corporate;Toledo;34;Ohio;East
90036;391;BB-10990;Barry Blumstein;Corporate;Los Angeles;4;California;West
78207;392;BB-10990;Barry Blumstein;Corporate;San Antonio;42;Texas;Central
77070;393;BB-11545;Brenda Bowman;Corporate;Houston;42;Texas;Central
60623;394;BB-11545;Brenda Bowman;Corporate;Chicago;12;Illinois;Central
8360;395;BB-11545;Brenda Bowman;Corporate;Vineland;29;New Jersey;East
94601;396;BB-11545;Brenda Bowman;Corporate;Oakland;4;California;West
33311;397;BB-11545;Brenda Bowman;Corporate;Fort Lauderdale;9;Florida;South
49201;398;BB-11545;Brenda Bowman;Corporate;Jackson;21;Michigan;Central
21044;399;BB-11545;Brenda Bowman;Corporate;Columbia;19;Maryland;East
76106;400;BB-11545;Brenda Bowman;Corporate;Fort Worth;42;Texas;Central
63301;401;BB-11545;Brenda Bowman;Corporate;Saint Charles;24;Missouri;Central
85345;402;BC-11125;Becky Castell;Home Office;Peoria;2;Arizona;West
94109;403;BC-11125;Becky Castell;Home Office;San Francisco;4;California;West
10011;404;BC-11125;Becky Castell;Home Office;New York City;31;New York;East
79762;405;BC-11125;Becky Castell;Home Office;Odessa;42;Texas;Central
92020;406;BC-11125;Becky Castell;Home Office;El Cajon;4;California;West
92677;407;BC-11125;Becky Castell;Home Office;Laguna Niguel;4;California;West
12180;408;BC-11125;Becky Castell;Home Office;Troy;31;New York;East
94122;409;BC-11125;Becky Castell;Home Office;San Francisco;4;California;West
19134;410;BC-11125;Becky Castell;Home Office;Philadelphia;37;Pennsylvania;East
94110;411;BD-11320;Bill Donatelli;Consumer;San Francisco;4;California;West
2908;412;BD-11320;Bill Donatelli;Consumer;Providence;38;Rhode Island;East
74133;413;BD-11320;Bill Donatelli;Consumer;Tulsa;35;Oklahoma;Central
19143;414;BD-11320;Bill Donatelli;Consumer;Philadelphia;37;Pennsylvania;East
92024;415;BD-11320;Bill Donatelli;Consumer;San Diego;4;California;West
90045;416;BD-11320;Bill Donatelli;Consumer;Los Angeles;4;California;West
98103;417;BD-11320;Bill Donatelli;Consumer;Seattle;46;Washington;West
55407;418;BD-11320;Bill Donatelli;Consumer;Minneapolis;22;Minnesota;Central
48227;419;BD-11320;Bill Donatelli;Consumer;Detroit;21;Michigan;Central
90004;420;BD-11320;Bill Donatelli;Consumer;Los Angeles;4;California;West
95695;421;BD-11320;Bill Donatelli;Consumer;Woodland;4;California;West
54302;422;BD-11500;Bradley Drucker;Consumer;Green Bay;48;Wisconsin;Central
23223;423;BD-11500;Bradley Drucker;Consumer;Richmond;45;Virginia;South
94122;424;BD-11500;Bradley Drucker;Consumer;San Francisco;4;California;West
31907;425;BD-11500;Bradley Drucker;Consumer;Columbus;10;Georgia;South
60653;426;BD-11500;Bradley Drucker;Consumer;Chicago;12;Illinois;Central
23602;427;BD-11500;Bradley Drucker;Consumer;Newport News;45;Virginia;South
93727;428;BD-11560;Brendan Dodson;Home Office;Fresno;4;California;West
22153;429;BD-11560;Brendan Dodson;Home Office;Springfield;45;Virginia;South
1841;430;BD-11605;Brian Dahlen;Consumer;Lawrence;20;Massachusetts;East
33180;431;BD-11605;Brian Dahlen;Consumer;Miami;9;Florida;South
22153;432;BD-11605;Brian Dahlen;Consumer;Springfield;45;Virginia;South
71203;433;BD-11605;Brian Dahlen;Consumer;Monroe;17;Louisiana;South
94109;434;BD-11605;Brian Dahlen;Consumer;San Francisco;4;California;West
17602;435;BD-11605;Brian Dahlen;Consumer;Lancaster;37;Pennsylvania;East
94122;436;BD-11605;Brian Dahlen;Consumer;San Francisco;4;California;West
94122;437;BD-11620;Brian DeCherney;Consumer;San Francisco;4;California;West
92804;438;BD-11620;Brian DeCherney;Consumer;Anaheim;4;California;West
73505;439;BD-11620;Brian DeCherney;Consumer;Lawton;35;Oklahoma;Central
10035;440;BD-11620;Brian DeCherney;Consumer;New York City;31;New York;East
19120;441;BD-11620;Brian DeCherney;Consumer;Philadelphia;37;Pennsylvania;East
28403;442;BD-11620;Brian DeCherney;Consumer;Wilmington;32;North Carolina;South
42104;443;BD-11635;Brian Derr;Consumer;Bowling Green;16;Kentucky;South
43229;444;BD-11635;Brian Derr;Consumer;Columbus;34;Ohio;East
10009;445;BD-11635;Brian Derr;Consumer;New York City;31;New York;East
40475;446;BD-11725;Bruce Degenhardt;Consumer;Richmond;16;Kentucky;South
43055;447;BD-11725;Bruce Degenhardt;Consumer;Newark;34;Ohio;East
94122;448;BD-11725;Bruce Degenhardt;Consumer;San Francisco;4;California;West
90032;449;BD-11725;Bruce Degenhardt;Consumer;Los Angeles;4;California;West
70506;450;BD-11725;Bruce Degenhardt;Consumer;Lafayette;17;Louisiana;South
31907;451;BD-11725;Bruce Degenhardt;Consumer;Columbus;10;Georgia;South
77070;452;BD-11770;Bryan Davis;Consumer;Houston;42;Texas;Central
10011;453;BD-11770;Bryan Davis;Consumer;New York City;31;New York;East
19143;454;BD-11770;Bryan Davis;Consumer;Philadelphia;37;Pennsylvania;East
10024;455;BD-11770;Bryan Davis;Consumer;New York City;31;New York;East
19120;456;BD-11770;Bryan Davis;Consumer;Philadelphia;37;Pennsylvania;East
98026;457;BD-11770;Bryan Davis;Consumer;Edmonds;46;Washington;West
49201;458;BE-11335;Bill Eplett;Home Office;Jackson;21;Michigan;Central
94122;459;BE-11335;Bill Eplett;Home Office;San Francisco;4;California;West
13440;460;BE-11335;Bill Eplett;Home Office;Rome;31;New York;East
77041;461;BE-11335;Bill Eplett;Home Office;Houston;42;Texas;Central
10009;462;BE-11335;Bill Eplett;Home Office;New York City;31;New York;East
43130;463;BE-11410;Bobby Elias;Consumer;Lancaster;34;Ohio;East
33178;464;BE-11410;Bobby Elias;Consumer;Miami;9;Florida;South
54915;465;BE-11410;Bobby Elias;Consumer;Appleton;48;Wisconsin;Central
94521;466;BE-11410;Bobby Elias;Consumer;Concord;4;California;West
60505;467;BE-11410;Bobby Elias;Consumer;Aurora;12;Illinois;Central
66062;468;BE-11455;Brad Eason;Home Office;Olathe;15;Kansas;Central
44052;469;BE-11455;Brad Eason;Home Office;Lorain;34;Ohio;East
2908;470;BE-11455;Brad Eason;Home Office;Providence;38;Rhode Island;East
50315;471;BE-11455;Brad Eason;Home Office;Des Moines;14;Iowa;Central
65807;472;BE-11455;Brad Eason;Home Office;Springfield;24;Missouri;Central
44105;473;BE-11455;Brad Eason;Home Office;Cleveland;34;Ohio;East
28205;474;BF-10975;Barbara Fisher;Corporate;Charlotte;32;North Carolina;South
28314;475;BF-10975;Barbara Fisher;Corporate;Fayetteville;32;North Carolina;South
47201;476;BF-10975;Barbara Fisher;Corporate;Columbus;13;Indiana;Central
30076;477;BF-10975;Barbara Fisher;Corporate;Roswell;10;Georgia;South
8360;478;BF-10975;Barbara Fisher;Corporate;Vineland;29;New Jersey;East
10009;479;BF-10975;Barbara Fisher;Corporate;New York City;31;New York;East
19120;480;BF-10975;Barbara Fisher;Corporate;Philadelphia;37;Pennsylvania;East
91104;481;BF-11005;Barry Franz;Home Office;Pasadena;4;California;West
90004;482;BF-11005;Barry Franz;Home Office;Los Angeles;4;California;West
80013;483;BF-11005;Barry Franz;Home Office;Aurora;5;Colorado;West
77506;484;BF-11005;Barry Franz;Home Office;Pasadena;42;Texas;Central
54302;485;BF-11020;Barry Französisch;Corporate;Green Bay;48;Wisconsin;Central
60505;486;BF-11020;Barry Französisch;Corporate;Aurora;12;Illinois;Central
90032;487;BF-11020;Barry Französisch;Corporate;Los Angeles;4;California;West
32216;488;BF-11020;Barry Französisch;Corporate;Jacksonville;9;Florida;South
76017;489;BF-11020;Barry Französisch;Corporate;Arlington;42;Texas;Central
98105;490;BF-11020;Barry Französisch;Corporate;Seattle;46;Washington;West
95351;491;BF-11020;Barry Französisch;Corporate;Modesto;4;California;West
10024;492;BF-11020;Barry Französisch;Corporate;New York City;31;New York;East
21215;493;BF-11080;Bart Folk;Consumer;Baltimore;19;Maryland;East
36116;494;BF-11080;Bart Folk;Consumer;Montgomery;1;Alabama;South
10024;495;BF-11080;Bart Folk;Consumer;New York City;31;New York;East
90036;496;BF-11170;Ben Ferrer;Home Office;Los Angeles;4;California;West
75081;497;BF-11170;Ben Ferrer;Home Office;Dallas;42;Texas;Central
27604;498;BF-11170;Ben Ferrer;Home Office;Raleigh;32;North Carolina;South
94109;499;BF-11170;Ben Ferrer;Home Office;San Francisco;4;California;West
90045;500;BF-11170;Ben Ferrer;Home Office;Los Angeles;4;California;West
28540;501;BF-11170;Ben Ferrer;Home Office;Jacksonville;32;North Carolina;South
21215;502;BF-11170;Ben Ferrer;Home Office;Baltimore;19;Maryland;East
95823;503;BF-11170;Ben Ferrer;Home Office;Sacramento;4;California;West
60623;504;BF-11170;Ben Ferrer;Home Office;Chicago;12;Illinois;Central
1841;505;BF-11170;Ben Ferrer;Home Office;Lawrence;20;Massachusetts;East
30318;506;BF-11170;Ben Ferrer;Home Office;Atlanta;10;Georgia;South
87105;507;BF-11215;Benjamin Farhat;Home Office;Albuquerque;30;New Mexico;West
55407;508;BF-11215;Benjamin Farhat;Home Office;Minneapolis;22;Minnesota;Central
10035;509;BF-11215;Benjamin Farhat;Home Office;New York City;31;New York;East
75217;510;BF-11215;Benjamin Farhat;Home Office;Dallas;42;Texas;Central
85705;511;BF-11275;Beth Fritzler;Corporate;Tucson;2;Arizona;West
33178;512;BF-11275;Beth Fritzler;Corporate;Miami;9;Florida;South
31907;513;BF-11275;Beth Fritzler;Corporate;Columbus;10;Georgia;South
71203;514;BG-11035;Barry Gonzalez;Consumer;Monroe;17;Louisiana;South
78745;515;BG-11035;Barry Gonzalez;Consumer;Austin;42;Texas;Central
27405;516;BG-11035;Barry Gonzalez;Consumer;Greensboro;32;North Carolina;South
38109;517;BG-11035;Barry Gonzalez;Consumer;Memphis;41;Tennessee;South
37211;518;BG-11035;Barry Gonzalez;Consumer;Nashville;41;Tennessee;South
75056;519;BG-11035;Barry Gonzalez;Consumer;The Colony;42;Texas;Central
22153;520;BG-11035;Barry Gonzalez;Consumer;Springfield;45;Virginia;South
23666;521;BG-11035;Barry Gonzalez;Consumer;Hampton;45;Virginia;South
45231;522;BG-11695;Brooke Gillingham;Corporate;Cincinnati;34;Ohio;East
80027;523;BG-11695;Brooke Gillingham;Corporate;Louisville;5;Colorado;West
60098;524;BG-11695;Brooke Gillingham;Corporate;Woodstock;12;Illinois;Central
13601;525;BG-11695;Brooke Gillingham;Corporate;Watertown;31;New York;East
10009;526;BG-11695;Brooke Gillingham;Corporate;New York City;31;New York;East
67846;527;BG-11695;Brooke Gillingham;Corporate;Garden City;15;Kansas;Central
19120;528;BG-11740;Bruce Geld;Consumer;Philadelphia;37;Pennsylvania;East
92105;529;BG-11740;Bruce Geld;Consumer;San Diego;4;California;West
77070;530;BG-11740;Bruce Geld;Consumer;Houston;42;Texas;Central
90008;531;BG-11740;Bruce Geld;Consumer;Los Angeles;4;California;West
33445;532;BG-11740;Bruce Geld;Consumer;Delray Beach;9;Florida;South
93309;533;BG-11740;Bruce Geld;Consumer;Bakersfield;4;California;West
90032;534;BH-11710;Brosina Hoffman;Consumer;Los Angeles;4;California;West
19140;535;BH-11710;Brosina Hoffman;Consumer;Philadelphia;37;Pennsylvania;East
19711;536;BH-11710;Brosina Hoffman;Consumer;Newark;7;Delaware;East
37604;537;BH-11710;Brosina Hoffman;Consumer;Johnson City;41;Tennessee;South
33012;538;BH-11710;Brosina Hoffman;Consumer;Hialeah;9;Florida;South
67846;539;BH-11710;Brosina Hoffman;Consumer;Garden City;15;Kansas;Central
39401;540;BH-11710;Brosina Hoffman;Consumer;Hattiesburg;23;Mississippi;South
60653;541;BH-11710;Brosina Hoffman;Consumer;Chicago;12;Illinois;Central
10035;542;BK-11260;Berenike Kampe;Consumer;New York City;31;New York;East
92404;543;BK-11260;Berenike Kampe;Consumer;San Bernardino;4;California;West
94110;544;BK-11260;Berenike Kampe;Consumer;San Francisco;4;California;West
60610;545;BK-11260;Berenike Kampe;Consumer;Chicago;12;Illinois;Central
92704;546;BK-11260;Berenike Kampe;Consumer;Santa Ana;4;California;West
78207;547;BM-11140;Becky Martin;Consumer;San Antonio;42;Texas;Central
10024;548;BM-11140;Becky Martin;Consumer;New York City;31;New York;East
93101;549;BM-11140;Becky Martin;Consumer;Santa Barbara;4;California;West
98198;550;BM-11140;Becky Martin;Consumer;Des Moines;46;Washington;West
10035;551;BM-11575;Brendan Murry;Corporate;New York City;31;New York;East
20877;552;BM-11575;Brendan Murry;Corporate;Gaithersburg;19;Maryland;East
90640;553;BM-11575;Brendan Murry;Corporate;Montebello;4;California;West
90045;554;BM-11575;Brendan Murry;Corporate;Los Angeles;4;California;West
60653;555;BM-11575;Brendan Murry;Corporate;Chicago;12;Illinois;Central
10035;556;BM-11650;Brian Moss;Corporate;New York City;31;New York;East
53209;557;BM-11650;Brian Moss;Corporate;Milwaukee;48;Wisconsin;Central
10009;558;BM-11650;Brian Moss;Corporate;New York City;31;New York;East
47201;559;BM-11650;Brian Moss;Corporate;Columbus;13;Indiana;Central
68104;560;BM-11650;Brian Moss;Corporate;Omaha;26;Nebraska;Central
21044;561;BM-11650;Brian Moss;Corporate;Columbia;19;Maryland;East
92037;562;BM-11650;Brian Moss;Corporate;San Diego;4;California;West
75217;563;BM-11650;Brian Moss;Corporate;Dallas;42;Texas;Central
43130;564;BM-11650;Brian Moss;Corporate;Lancaster;34;Ohio;East
48104;565;BM-11650;Brian Moss;Corporate;Ann Arbor;21;Michigan;Central
44035;566;BM-11650;Brian Moss;Corporate;Elyria;34;Ohio;East
43229;567;BM-11785;Bryan Mills;Consumer;Columbus;34;Ohio;East
77036;568;BM-11785;Bryan Mills;Consumer;Houston;42;Texas;Central
14609;569;BM-11785;Bryan Mills;Consumer;Rochester;31;New York;East
32725;570;BM-11785;Bryan Mills;Consumer;Deltona;9;Florida;South
98115;571;BM-11785;Bryan Mills;Consumer;Seattle;46;Washington;West
97301;572;BM-11785;Bryan Mills;Consumer;Salem;36;Oregon;West
22801;573;BM-11785;Bryan Mills;Consumer;Harrisonburg;45;Virginia;South
60089;574;BM-11785;Bryan Mills;Consumer;Buffalo Grove;12;Illinois;Central
19143;575;BM-11785;Bryan Mills;Consumer;Philadelphia;37;Pennsylvania;East
27511;576;BN-11470;Brad Norvell;Corporate;Cary;32;North Carolina;South
19143;577;BN-11470;Brad Norvell;Corporate;Philadelphia;37;Pennsylvania;East
94513;578;BN-11470;Brad Norvell;Corporate;Brentwood;4;California;West
60623;579;BN-11470;Brad Norvell;Corporate;Chicago;12;Illinois;Central
90049;580;BN-11515;Bradley Nguyen;Consumer;Los Angeles;4;California;West
55044;581;BN-11515;Bradley Nguyen;Consumer;Lakeville;22;Minnesota;Central
10011;582;BN-11515;Bradley Nguyen;Consumer;New York City;31;New York;East
10009;583;BN-11515;Bradley Nguyen;Consumer;New York City;31;New York;East
98103;584;BN-11515;Bradley Nguyen;Consumer;Seattle;46;Washington;West
90045;585;BO-11350;Bill Overfelt;Corporate;Los Angeles;4;California;West
55113;586;BO-11350;Bill Overfelt;Corporate;Roseville;22;Minnesota;Central
19134;587;BO-11350;Bill Overfelt;Corporate;Philadelphia;37;Pennsylvania;East
92105;588;BO-11350;Bill Overfelt;Corporate;San Diego;4;California;West
74012;589;BO-11350;Bill Overfelt;Corporate;Broken Arrow;35;Oklahoma;Central
40475;590;BO-11425;Bobby Odegard;Consumer;Richmond;16;Kentucky;South
10024;591;BO-11425;Bobby Odegard;Consumer;New York City;31;New York;East
2920;592;BP-11050;Barry Pond;Corporate;Cranston;38;Rhode Island;East
7060;593;BP-11050;Barry Pond;Corporate;Plainfield;29;New Jersey;East
60623;594;BP-11050;Barry Pond;Corporate;Chicago;12;Illinois;Central
90008;595;BP-11050;Barry Pond;Corporate;Los Angeles;4;California;West
61604;596;BP-11095;Bart Pistole;Corporate;Peoria;12;Illinois;Central
94122;597;BP-11095;Bart Pistole;Corporate;San Francisco;4;California;West
80027;598;BP-11095;Bart Pistole;Corporate;Louisville;5;Colorado;West
1841;599;BP-11095;Bart Pistole;Corporate;Lawrence;20;Massachusetts;East
79907;600;BP-11095;Bart Pistole;Corporate;El Paso;42;Texas;Central
10024;601;BP-11095;Bart Pistole;Corporate;New York City;31;New York;East
28540;602;BP-11095;Bart Pistole;Corporate;Jacksonville;32;North Carolina;South
33180;603;BP-11095;Bart Pistole;Corporate;Miami;9;Florida;South
93030;604;BP-11095;Bart Pistole;Corporate;Oxnard;4;California;West
90049;605;BP-11095;Bart Pistole;Corporate;Los Angeles;4;California;West
90008;606;BP-11095;Bart Pistole;Corporate;Los Angeles;4;California;West
31907;607;BP-11155;Becky Pak;Consumer;Columbus;10;Georgia;South
10011;608;BP-11155;Becky Pak;Consumer;New York City;31;New York;East
17602;609;BP-11155;Becky Pak;Consumer;Lancaster;37;Pennsylvania;East
94109;610;BP-11155;Becky Pak;Consumer;San Francisco;4;California;West
7501;611;BP-11155;Becky Pak;Consumer;Paterson;29;New Jersey;East
90008;612;BP-11155;Becky Pak;Consumer;Los Angeles;4;California;West
80004;613;BP-11185;Ben Peterman;Corporate;Arvada;5;Colorado;West
92037;614;BP-11185;Ben Peterman;Corporate;San Diego;4;California;West
60623;615;BP-11185;Ben Peterman;Corporate;Chicago;12;Illinois;Central
33065;616;BP-11185;Ben Peterman;Corporate;Coral Springs;9;Florida;South
98103;617;BP-11185;Ben Peterman;Corporate;Seattle;46;Washington;West
92804;618;BP-11185;Ben Peterman;Corporate;Anaheim;4;California;West
19143;619;BP-11185;Ben Peterman;Corporate;Philadelphia;37;Pennsylvania;East
19120;620;BP-11185;Ben Peterman;Corporate;Philadelphia;37;Pennsylvania;East
75081;621;BP-11185;Ben Peterman;Corporate;Dallas;42;Texas;Central
99207;622;BP-11230;Benjamin Patterson;Consumer;Spokane;46;Washington;West
45373;623;BP-11230;Benjamin Patterson;Consumer;Troy;34;Ohio;East
74012;624;BP-11230;Benjamin Patterson;Consumer;Broken Arrow;35;Oklahoma;Central
90004;625;BP-11230;Benjamin Patterson;Consumer;Los Angeles;4;California;West
90045;626;BP-11230;Benjamin Patterson;Consumer;Los Angeles;4;California;West
60201;627;BP-11290;Beth Paige;Consumer;Evanston;12;Illinois;Central
90036;628;BP-11290;Beth Paige;Consumer;Los Angeles;4;California;West
28027;629;BP-11290;Beth Paige;Consumer;Concord;32;North Carolina;South
19140;630;BP-11290;Beth Paige;Consumer;Philadelphia;37;Pennsylvania;East
43229;631;BP-11290;Beth Paige;Consumer;Columbus;34;Ohio;East
62521;632;BP-11290;Beth Paige;Consumer;Decatur;12;Illinois;Central
